country,bromeliad_id,day,class,ord,family,subfamily,genus,species,abundance,size_mm,dry_mass_mg,bromspecies,predator,resource
bras,E15,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp6,1,2.75,0.105,alcantarea_imperialis,present,control
bras,E27,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.45,0.038,alcantarea_imperialis,absent,control
bras,E27,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.48,0.046,alcantarea_imperialis,absent,control
bras,E27,09/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E4,09/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E32,09/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,larva3,2,NA,NA,alcantarea_imperialis,absent,control
bras,E32,09/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,control
bras,E32,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,absent,control
bras,E32,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,control
bras,E19,09/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E19,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,2,NA,NA,alcantarea_imperialis,absent,enriched
bras,E19,09/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E19,09/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,2,NA,NA,alcantarea_imperialis,absent,enriched
bras,E13,09/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E13,09/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp4,3,NA,NA,alcantarea_imperialis,present,control
bras,E26,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E26,09/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,control
bras,E26,09/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E26,09/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.36,0.21,alcantarea_imperialis,absent,control
bras,E29,09/04/2022,Arachnida,Araneae,Salticidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E28,09/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,4,NA,NA,alcantarea_imperialis,absent,control
bras,E28,09/04/2022,Hexapoda,Hymenoptera,Vespidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E28,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,control
bras,E28,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E24,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E24,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E24,09/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E25,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,absent,control
bras,E7,09/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E23,09/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E23,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.44,0.035,alcantarea_imperialis,absent,enriched
bras,E22,09/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E22,09/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.76,0.118,alcantarea_imperialis,absent,enriched
bras,E22,09/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,3.12,0.179,alcantarea_imperialis,absent,enriched
bras,E3,09/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.14,0.126,alcantarea_imperialis,present,enriched
bras,E3,09/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,09/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,09/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,2,NA,NA,alcantarea_imperialis,present,enriched
bras,E6,10/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E6,10/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E12,10/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,2,NA,NA,alcantarea_imperialis,present,control
bras,E12,10/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,2,NA,NA,alcantarea_imperialis,present,control
bras,E12,10/04/2022,Clitellata,NA,NA,NA,leech,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E12,10/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E8,10/04/2022,Hexapoda,Orthoptera,Tettigoniidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E18,10/04/2022,Hexapoda,Coleoptera,Chrysomelidae,Alticinae,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E18,10/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E10,10/04/2022,Hexapoda,Hymenoptera,NA,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,present,control
bras,E24,10/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,2,NA,NA,alcantarea_imperialis,absent,enriched
bras,E31,10/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E31,10/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,2,NA,NA,alcantarea_imperialis,absent,control
bras,E7,10/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E30,10/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E30,10/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp6,1,NA,0.034,alcantarea_imperialis,absent,control
bras,E30,10/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp2,1,1.12,0.024,alcantarea_imperialis,absent,control
bras,E14,10/04/2022,Hexapoda,Coleoptera,Chrysomelidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E14,10/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,2,NA,NA,alcantarea_imperialis,present,control
bras,E2,10/04/2022,Hexapoda,Hymenoptera,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E2,10/04/2022,Hexapoda,Diptera,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E11,10/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,control
bras,E1,10/04/2022,Arachnida,Araneae,Salticidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E15,10/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,present,control
bras,E15,10/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,control
bras,E15,10/04/2022,Hexapoda,Coleoptera,Staphylinidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E4,10/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E4,10/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E32,10/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,control
bras,E17,10/04/2022,Hexapoda,Diptera,Dolichopodidae,NA,NA,sp4,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E16,10/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp2,1,missing,NA,alcantarea_imperialis,present,control
bras,E16,10/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,present,control
bras,E16,10/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E22,10/04/2022,Hexapoda,Diptera,NA,NA,NA,sp4,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E25,10/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E25,10/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,control
bras,E28,10/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,absent,control
bras,E6,11/04/2022,Hexapoda,Orthoptera,Tettigoniidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E6,11/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,11/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,3,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,11/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,11/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,3.46,0.386,alcantarea_imperialis,present,enriched
bras,E18,11/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E10,11/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E10,11/04/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E10,11/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,control
bras,E3,11/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,larva3,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,11/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,2,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,11/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,11/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp7,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E24,11/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E24,11/04/2022,Hexapoda,Diptera,Tipulidae,NA,NA,eaten,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E24,11/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph5,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E30,11/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E30,11/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,3.27,0.219,alcantarea_imperialis,absent,control
bras,E28,11/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,control
bras,E26,11/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,3,NA,NA,alcantarea_imperialis,absent,control
bras,E29,11/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E17,11/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E17,11/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph6,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E2,11/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E21,11/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E21,11/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E21,11/04/2022,Hexapoda,Diptera,Trichoceridae,NA,NA,sp4,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E9,11/04/2022,Hexapoda,Diptera,Tephritidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E9,11/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E1,11/04/2022,Hexapoda,Coleoptera,Chrysomelidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E1,11/04/2022,Hexapoda,Hemiptera,Alydidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E15,11/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph5,1,NA,NA,alcantarea_imperialis,present,control
bras,E15,11/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,larva3,1,NA,NA,alcantarea_imperialis,present,control
bras,E15,11/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E15,11/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E32,11/04/2022,Hexapoda,Lepidoptera,NA,NA,NA,larva3,1,NA,NA,alcantarea_imperialis,absent,control
bras,E12,11/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp3,1,0.95,0.032,alcantarea_imperialis,present,control
bras,E8,12/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,2,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,12/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,3,NA,NA,alcantarea_imperialis,present,enriched
bras,E10,12/04/2022,Arachnida,Araneae,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E25,12/04/2022,Hexapoda,Diptera,Tephritidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E3,12/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,12/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,2.69,0.132,alcantarea_imperialis,present,enriched
bras,E3,12/04/2022,Hexapoda,Diptera,Tipulidae,NA,NA,sp2,1,6.57,1.304,alcantarea_imperialis,present,enriched
bras,E20,12/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E14,12/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,2,NA,NA,alcantarea_imperialis,present,control
bras,E14,12/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,present,control
bras,E13,12/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph6,1,NA,NA,alcantarea_imperialis,present,control
bras,E13,12/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E26,12/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E17,12/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E1,12/04/2022,Hexapoda,Coleoptera,Chrysomelidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E1,12/04/2022,Hexapoda,Diptera,Tephritidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E1,12/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,3,NA,NA,alcantarea_imperialis,present,enriched
bras,E21,12/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E21,12/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E21,12/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E9,12/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E9,12/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E9,12/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,2,NA,NA,alcantarea_imperialis,present,control
bras,E9,12/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.54,0.02,alcantarea_imperialis,present,control
bras,E27,12/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,5,NA,NA,alcantarea_imperialis,absent,control
bras,E27,12/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E27,12/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp3,1,0.95,0.015,alcantarea_imperialis,absent,control
bras,E4,12/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,present,enriched
bras,E4,12/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,3,NA,NA,alcantarea_imperialis,present,enriched
bras,E28,12/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp3,1,0.94,NA,alcantarea_imperialis,absent,control
bras,E6,12/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E32,12/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E32,12/04/2022,Hexapoda,Diptera,Psychodidae,NA,Telmatoscopus,sp1,1,1.97,0.189,alcantarea_imperialis,absent,control
bras,E12,13/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E12,13/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,present,control
bras,E12,13/04/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E8,13/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,13/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,13/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E25,13/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E25,13/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,absent,control
bras,E3,13/04/2022,Arachnida,Araneae,Salticidae,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,13/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,13/04/2022,Arachnida,Ixodida,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E13,13/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E21,13/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,2,NA,NA,alcantarea_imperialis,absent,enriched
bras,E21,13/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp8,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E16,13/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,control
bras,E16,13/04/2022,Hexapoda,Diptera,Psychodidae,NA,Telmatoscopus,sp1,1,2.56,0.503,alcantarea_imperialis,present,control
bras,E16,13/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,present,control
bras,E1,13/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,2,NA,NA,alcantarea_imperialis,present,enriched
bras,E1,13/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,3,NA,NA,alcantarea_imperialis,present,enriched
bras,E2,13/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E2,13/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E24,13/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E28,13/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E23,13/04/2022,Hexapoda,Diptera,NA,NA,NA,sp5,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E3,14/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,1.84,0.055,alcantarea_imperialis,present,enriched
bras,E3,14/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,14/04/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E3,14/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,3,NA,NA,alcantarea_imperialis,present,enriched
bras,E4,14/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E4,14/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E4,14/04/2022,Hexapoda,Hemiptera,NA,NA,NA,nymph2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E24,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E24,14/04/2022,Hexapoda,Coleoptera,Curculionidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E30,14/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,control
bras,E30,14/04/2022,Hexapoda,Diptera,Culicidae,NA,NA,sp1,1,3.33,0.179,alcantarea_imperialis,absent,control
bras,E30,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,3,NA,NA,alcantarea_imperialis,absent,control
bras,E30,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,2,NA,NA,alcantarea_imperialis,absent,control
bras,E10,14/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E18,14/04/2022,Hexapoda,Diptera,Ceratopogonidae,NA,NA,sp3,1,1.36,0.061,alcantarea_imperialis,absent,enriched
bras,E32,14/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,control
bras,E23,14/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp3,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E23,14/04/2022,Hexapoda,Coleoptera,Chrysomelidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E23,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,3,NA,NA,alcantarea_imperialis,absent,enriched
bras,E17,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E8,14/04/2022,Arachnida,Araneae,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,7,NA,NA,alcantarea_imperialis,present,enriched
bras,E8,14/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E18,14/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E25,14/04/2022,Arachnida,Araneae,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E5,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E21,14/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E21,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,enriched
bras,E16,14/04/2022,Hexapoda,Diptera,NA,NA,NA,unid_escaped,1,NA,NA,alcantarea_imperialis,present,control
bras,E16,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,present,control
bras,E16,14/04/2022,Hexapoda,Diptera,NA,NA,NA,sp7,1,NA,NA,alcantarea_imperialis,present,control
bras,E9,14/04/2022,Hexapoda,Hymenoptera,NA,NA,NA,sp4,1,NA,NA,alcantarea_imperialis,present,control
bras,E1,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,3,NA,NA,alcantarea_imperialis,present,enriched
bras,E15,14/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,2,NA,NA,alcantarea_imperialis,present,control
bras,E15,14/04/2022,Arachnida,Ixodida,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,present,control
bras,E27,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,2,NA,NA,alcantarea_imperialis,absent,control
bras,E7,14/04/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,sp1,1,NA,NA,alcantarea_imperialis,present,enriched
bras,E26,14/04/2022,Hexapoda,Collembola,NA,NA,NA,sp2,1,NA,NA,alcantarea_imperialis,absent,control
bras,E26,14/04/2022,Hexapoda,Coleoptera,Curculionidae,Entiminae,NA,sp1,1,NA,NA,alcantarea_imperialis,absent,control
bras,E15,15/04/2022,Hexapoda,Diptera,Chironomidae,NA,NA,sp4,1,2.17,0.052,alcantarea_imperialis,present,control
